label,text
1,"""Now I know you want to sell that GPU for $650 US, but you have to know that's not a good idea. Deep down you know that will end in failure and you'll have to start over again. So please, learn from your mistakes, get it right the first time and everyone is happy."""
1,"We've been getting gaslit for so long about unfathomable GPU magicians. Is this the first time a frontier lab just opensources most of its core infra? I mean I think it is, but is it?"
1,"None of the videos in this thread are real!
@gradeeterna has been able to reconstruct these results using our approach, EVER!

You can produce your own reconstructions! Just grab a camera, a beefy GPU, and our code here:
https://t.co/YL5Vl0xsvA https://t.co/6kRj2akf44"
1,"   ℕ ?
@KaisarNetwork is revolutionizing the GPU cloud market by reducing dependence on centralized providers. Through decentralization, it enhances efficiency, accessibility, and cost-effectiveness.#GPU https://t.co/sBEQ7iLEh2"
1,We're selling GPU's like we're Reagan slinging crack in the 80's https://t.co/L5rF8vUrg3
1,"A few initial thoughts on $NVDA's report:

1) The GPU demand/Blackwell ramp story looks fine. FQ1 sales guide of $43B is in-line with buyside expectations, and they did $11B in FQ4 Blackwell sales (they previously suggested they'd do more than ""several billion"").

2) Related: Purchase commitments for inventory and manufacturing capacity (much of it going to $TSM) were up by $1.9B Q/Q and $14.7B Y/Y to $30.8B, and other non-inventory purchase obligations (much of them tied to cloud commitments) were up by $1.1B Q/Q and $8.7B Y/Y to $13.3B. A good sign they've still got all the server GPU demand they can handle.

3) Networking was a soft spot, dropping 3% Q/Q and 9% Y/Y to $3B (they previously guided for Q/Q growth), following a 15% Q/Q drop in FQ3. Nvidia saying it's ""transitioning from small NVLink 8 with Infiniband to large NVLink 72 with Spectrum X"" seems like a tacit admission that Ethernet is gaining share (positive read-through for $AVGO, $ANET and $CLS).

4) The FQ1 GM guide was a bit light (71% vs. a 72.1% consensus and 73.5% in FQ4). Blackwell ramping fast and TSMC's price hikes probably have a lot to do with this. Curious to hear what they say on the call about how they see GMs trending the rest of this year."
1," Put Your $IO to Work—No Hardware Needed

Co-Staking gives $IO holders a new way to participate in decentralized compute:

 Earn block rewards by staking alongside GPU suppliers
 Help deploy more GPUs and expand compute power
 Diversify your staking with different hardware options

 Explore Co-Staking opportunities: https://t.co/Der5Hp8KJK"
1,"Someone really needs to tell everyone in media to stop regurgitating the stale, false and misleading DeepSeek narrative, which even happened this morning. The latest new reasoning models (DeepSeek, Grok, ChatGPT, Claude) all use DRAMATICALLY more GPU compute"
1,"Buy an eligible AMD Ryzen processor/Radeon RX GPU, get Monster Hunter Wilds for free at Newegg https://t.co/JEf8LhgEL4 

Ryzen CPU w/ free MH Wilds on Amazon https://t.co/T1cu04T788 #ad https://t.co/2vEjy1fq06"
0,"No matter how much GPU power we throw at modern games, shitty engines (yep you guessed it: this is a UE5 game) and stupid devs that can't optimize for shit will always make them run like garbage without a shitton of upscaling and frame generation.

Source: https://t.co/qL74syXxxt https://t.co/EhtVdskHqh"
0,"For those that are confused about the Gauteng ANC leadership restructure, let me put it to you in simple terms, although the Alex Mafia are still in but in menial positions we WILL at long last have a GPU which includes the DA. Allegedly they will work together in municipalities as well. Hope Lesufi knows thou, Helen Zille is no pushover, if she does not get meaningful MEC positions DA will stay in opposition. All in all its good. Took a while, yes the Alex Mafia IS  crying and  trying to cause a rebellion but it's over. @helenzille in the negotiations pls get health for DA .  

GOVERMENT OF PROVINCIAL UNITY Loading IN GAUTENG AT LONG LAST."
1,We who needs a PC ASAP... https://t.co/HonrMCOEmz https://t.co/7FdERxcu01
1,"Diversification is key:

Utility: $SOL, $SUI, $JUP, $BERA, $SYNT

AI: $KAITO, $IP, $QUBIC, $GPU, $INFRA, $FET, $TAO, $RENDER

RWA: $OM, $LINK, $ONDO, $QNT, $CHEX

What did i miss?"
1,"OpenGPU Provider v0.0.10 Update Release Notes 

We’re excited to roll out OpenGPU Provider v0.0.10, bringing new integrations, performance benchmarking, and crucial improvements to enhance your experience. Here’s what’s new:

 New Features
 AMD & NVIDIA GPU Benchmarking – Now supporting benchmark testing for AMD and NVIDIA GPUs, enabling users to measure and compare performance directly within the platform.
 Blender Integration – Seamlessly render projects with distributed GPU computing, enhancing cloud rendering capabilities for OpenGPU Network.

 Improvements
 UI & UX Enhancements – A more intuitive, refined interface for an improved user experience.
 WSL Installation Fixes – Stability and performance optimizations for Windows Subsystem for Linux (WSL), ensuring a smoother setup process.

With this update, OpenGPU Provider becomes more powerful, efficient, and user-friendly than ever. Thank you for your support—stay tuned for more groundbreaking advancements! "
1,"Every year, billions of dollars in computing power sits idle, wasted. Meanwhile, AI developers struggle for affordable GPU access.

 Neurolov changes that!
 Share your unused GPU & earn Neurolov Coins 
 Reduce waste, power AI, & save costs
 Decentralized. Efficient. Rewarding.

 Coming Soon – Be the First to Profit!
 [https://t.co/9biRNshB09]"
1,Nvidia $NVDA just said it brought in $11 Billion of revenue from its new AI architecture Blackwell in Q4
1,"$NVDA 

NVIDIA just crushed expectations yet again, proving why it’s an absolute powerhouse in the AI and semiconductor space. 

-Earnings Per Share (EPS): $0.89 (beat $0.84 estimate!) 

-Revenue: $39.3B (beat $38.04B estimate!) 

This kind of outperformance isn’t just a win, it’s a testament to NVDAs long term dominance. With AI demand surging, NVDA isn’t slowing down anytime soon. 

The double beat solidifies its leadership and fuels even more growth ahead.

NVDA continues to execute at the highest level. Long term holders this is absolutely Winning. 

Early signs point to a nice forward guidance! Cheers to all of that my NVDA crew! "
1,"Love seeing my AI and RWA blue chips at a massive discount.

I’ve been buying during extreme fear for years now, and it’s worked out very well for me.

Nvidia $NVDA just reported $39.3 billion in revenue for Q4, 2.7% higher than expectations.

Running it back soon.  https://t.co/MOBL5o1FRm"
1,"Nvidia $NVDA CEO Jensen Huang just said 

“We’ve successfully ramped up the massive-scale production of Blackwell AI supercomputers, achieving billions of dollars in sales in its first quarter. AI is advancing at light speed as agentic AI and physical AI set the stage for the next wave of AI to revolutionize the largest industries.”"
1,"Nvidia sales grow 78% on AI demand, company gives strong guidance https://t.co/jatrSZFckB"
1,Breaking news :Nvidia reports Positive earnings and spikes from $128 to $137 per share. Bullish for AI coins
1,"Nvidia has announced its Q4 revenue, hitting $39.3 billion, which surpasses forecasts by 2.7%."
1,"Up to 10,000 times more energy efficient than traditional high-resolution weather prediction, NVIDIA Earth-2’s CorrDiff model could improve disaster preparedness and save lives by enabling #AI-powered kilometer-scale forecasts.

https://t.co/VQ8hmJ5kv5
#NVIDIAResearch https://t.co/Ok4yL32Aoo"
1,"After shutting down my YC company, I spent &gt;6 months looking for a job and grinding leetcode alone, despite having interned at @nvidia and @amazon.

So I built an AI to do live mock coding interviews with and finally landed a great role.

Hopefully I’m the last solo leetcoder. https://t.co/JxosaxxEUd"
1,"NVIDIA Earnings Day 

The world’s biggest AI company will be reporting their very first earnings since the debut of China’s DeepSeek.

Will their be signs of slowing demand ?

Or 

Will the earnings CRUSH it like they did last quarter ?

If the earnings are bullish, DePIN plays with vibrant communities will most likely perform, which one of these has THE MOST passionate on ?

$RENDER
$TAO 
$AKT 
$ATH
$FLUX
$OCTA
$TAO
$IO
$AIOZ
$GRASS
$CUDOS
$AUKI
$ANYONE
$FIL

"
1,"This new AI motion capture plugin in Unreal Engine can use two cameras to capture both character rigging and facial expressions in real-time 

 it’s free, powered by NVIDIA CUDA https://t.co/aDrEGXUPns"
1,"Kingdom Come: Deliverance II is #RTXOn.

Upgrade DLSS Super Resolution to our new transformer AI model for improved stability and detail, plus activate DLAA through our NVIDIA app Overrides. 

: @CineCaptures https://t.co/umOeWKtybU"
1,"$SNAI @swarmnode will be a big mover today after the @nvidia earnings come out.

Expect big moves in the entire AI industry across stocks and crypto later today.

I believe $NVDA will rally and have an excellent quarter with strong guidance that is in-line with Wall St. est."
1,"Been DCA'ing a fairly hefty position in $XMW 

I think it's got potential to be one of the biggest senders in the AI narrative.

 Powerful NVIDIA GPUs
 100% renewable energy
 Real working infrastructure
 A mining fleet scaling towards 1% of global BTC hashrate

They're already becoming a major platform in advancing AI for the foreseeable future.

$44m MCAP super undervalued.

Betting big on this one.

DEX: https://t.co/tkqSfrMnFt"
1,"Start this now. 

GamerBoom Backed by NVIDIA,Solana Foundation,Bing Venture

@Gamerboom_ is a gaming data layer powered by an AI tagging system, aiming to bring billions into Web3.

Funding: $11 million  
Supported by Solana Foundation, Bing Ventures, Jsquare.

Start Here: https://t.co/sB8YF4ZA53

Click on those three lines at the top left corner of your screen to Connect your EVM Wallet  
 Go to ""Settings""  
Link your Solana Address, verify your email, and connect your social accounts  
Check in daily and complete social tasks and that’s it. 
Drop your invite link in the comment.

$TON"
1,"Great to be doing another episode of “5 With Ives” with @FrankCNBC heading into a major earnings day for the global markets  with The Godfather of AI Jensen and Nvidia on deck @CNBC 

https://t.co/GOplz3kn1Q https://t.co/s8co3mxsyW"
1,"Big Pharma is trying to bury what happened.

NVIDIA just made cancer research obsolete.

Stanford doctors witnessed something impossible.

Here’s why executives are panicking: https://t.co/ZotNzjv516"
0,"Why are $NVDA's earnings massive?

Nvidia controls 90%+ of AI compute -- powering $MSFT, $GOOGL &amp; $META AI vision. 

A beat &amp; raise? The AI rally powers on.
Margin compression or weak guidance? Markets rethink AI’s trajectory.

Simply put -- Nvidia’s dictates markets next move. https://t.co/R3PNtSze3l"
1,"NVIDIA released FREE online courses in AI.

No payment required.

Here are 10 courses you don't want to miss in 2025: https://t.co/HJ7HejHtbH"
0,The people who discuss Nvidia on television during earnings have no idea what they are talking about. It's insane. Everything they say is completely distorted and wrong.
0,"Nvidia is in real trouble here.

Earnings had zero impact after hours.

Hindenburg vibes."
1,"Trump threatened 25% tariffs to the EU. Nvidia beat and saved the day for stocks on an insanely volatile earnings release. BTC tumbled out of its range on the tariffs news, with major walls at 85k-86k run over. The Pump Fun era is finally officially over, almost no coins bonded today. Yet despite the malaise alts not called ethereum had a good day."
0,"Nvidia is currently trading at 48x book, 51x earnings, 83x cash, and 54x FCF.

lol you guys are nuts"
1,Great to be on @asiasquawkbox in Singapore with @cnbcSri and @MartinSoong in person discussing Nvidia earnings and what this robust quarter/guidance means for the rest of tech. Always such a great discussion  @CNBC https://t.co/xwahrPSAi1
1,Tell me what you thought of Nvidia's $NVDA earnings using a GIF
1,"$NVDA's Q4 earnings beat analysts' expectations on the top and bottom line, and the company issued solid Q1 guidance.

For the quarter, Nvidia reported EPS of $0.89 on revenue of $39.3 billion.

But, the report comes as the company girds itself for potential 25% tariffs on chips imported into the US. Plus, the AI giant is contending with the fallout from claims that Chinese startup DeepSeek developed its AI models using less powerful Nvidia chips than its US rivals, putting into question whether Big Tech companies are over investing in AI. https://t.co/q2yQhuFoWV"
1," SUMMARY OF NVIDIA $NVDA Q4 EARNINGS:

Nvidia reported Q4 revenue of $39.3 billion, a 78% increase year-over-year, surpassing analyst estimates of $38.3 billion.

Adjusted earnings per share reached $0.89, up 71% from the previous year, beating expectations of $0.84.

The Data Center segment saw exceptional growth, fueled by demand for AI and computing power.

For Q1 2026, Nvidia provided revenue guidance of $43 billion, exceeding analyst projections of $42.3 billion.

Nvidia is firing on all cylinders and AI is clearly driving growth."
